FSA,Departure,origin_lat,origin_long,dest_lat,dest_long,biking_dist (m),biking_time (s),walking_dist (m),walking_time (s),driving_dist (m),driving_time (s),origin_addr,dest_addr
M5M,10,43.7305907,-79.41354955,43.74080158,-79.42095266,1867,415,1592,1207,1730,315,"201 Melrose Ave, Toronto, ON M5M 1Y9, Canada","2175 Avenue Rd, North York, ON M5M 4B6, Canada"
M5M,11,43.7305907,-79.41354955,43.74080158,-79.42095266,1867,415,1592,1207,1730,315,"201 Melrose Ave, Toronto, ON M5M 1Y9, Canada","2175 Avenue Rd, North York, ON M5M 4B6, Canada"
M5M,0,43.74171613,-79.41682973,43.72801787,-79.42061123,2220,507,2032,1549,2035,347,"7 Ravenhill Rd, North York, ON M5M 3B3, Canada","483 St Germain Ave, North York, ON M5M 1W9, Canada"
M5M,1,43.74171613,-79.41682973,43.72801787,-79.42061123,2220,507,2032,1549,2035,347,"7 Ravenhill Rd, North York, ON M5M 3B3, Canada","483 St Germain Ave, North York, ON M5M 1W9, Canada"
M5M,2,43.74171613,-79.41682973,43.72801787,-79.42061123,2220,507,2032,1549,2035,347,"7 Ravenhill Rd, North York, ON M5M 3B3, Canada","483 St Germain Ave, North York, ON M5M 1W9, Canada"
M5M,3,43.74171613,-79.41682973,43.72801787,-79.42061123,2220,507,2032,1549,2035,347,"7 Ravenhill Rd, North York, ON M5M 3B3, Canada","483 St Germain Ave, North York, ON M5M 1W9, Canada"
M5M,4,43.74171613,-79.41682973,43.72801787,-79.42061123,2220,507,2032,1549,2035,347,"7 Ravenhill Rd, North York, ON M5M 3B3, Canada","483 St Germain Ave, North York, ON M5M 1W9, Canada"
M5M,5,43.74171613,-79.41682973,43.72801787,-79.42061123,2220,507,2032,1549,2035,347,"7 Ravenhill Rd, North York, ON M5M 3B3, Canada","483 St Germain Ave, North York, ON M5M 1W9, Canada"
M5M,6,43.74171613,-79.41682973,43.72801787,-79.42061123,2220,507,2032,1549,2035,347,"7 Ravenhill Rd, North York, ON M5M 3B3, Canada","483 St Germain Ave, North York, ON M5M 1W9, Canada"
M5M,7,43.74171613,-79.41682973,43.72801787,-79.42061123,2220,507,2032,1549,2035,347,"7 Ravenhill Rd, North York, ON M5M 3B3, Canada","483 St Germain Ave, North York, ON M5M 1W9, Canada"
M5M,8,43.74171613,-79.41682973,43.72801787,-79.42061123,2220,507,2032,1549,2035,347,"7 Ravenhill Rd, North York, ON M5M 3B3, Canada","483 St Germain Ave, North York, ON M5M 1W9, Canada"
M5M,9,43.74171613,-79.41682973,43.72801787,-79.42061123,2220,507,2032,1549,2035,347,"7 Ravenhill Rd, North York, ON M5M 3B3, Canada","483 St Germain Ave, North York, ON M5M 1W9, Canada"
M5M,10,43.74171613,-79.41682973,43.72801787,-79.42061123,2220,507,2032,1549,2035,347,"7 Ravenhill Rd, North York, ON M5M 3B3, Canada","483 St Germain Ave, North York, ON M5M 1W9, Canada"
M5M,11,43.74171613,-79.41682973,43.72801787,-79.42061123,2220,507,2032,1549,2035,347,"7 Ravenhill Rd, North York, ON M5M 3B3, Canada","483 St Germain Ave, North York, ON M5M 1W9, Canada"
M5M,0,43.73787675,-79.41635676,43.72370981,-79.41843457,2239,431,1978,1491,2098,339,"147 Ridley Blvd, North York, ON M5M 3M3, Canada","389 Bedford Park Ave, North York, ON M5M 1J9, Canada"
M5M,1,43.73787675,-79.41635676,43.72370981,-79.41843457,2239,431,1978,1491,2098,339,"147 Ridley Blvd, North York, ON M5M 3M3, Canada","389 Bedford Park Ave, North York, ON M5M 1J9, Canada"
M5M,2,43.73787675,-79.41635676,43.72370981,-79.41843457,2239,431,1978,1491,2098,339,"147 Ridley Blvd, North York, ON M5M 3M3, Canada","389 Bedford Park Ave, North York, ON M5M 1J9, Canada"
M5M,3,43.73787675,-79.41635676,43.72370981,-79.41843457,2239,431,1978,1491,2098,339,"147 Ridley Blvd, North York, ON M5M 3M3, Canada","389 Bedford Park Ave, North York, ON M5M 1J9, Canada"
M5M,4,43.73787675,-79.41635676,43.72370981,-79.41843457,2239,431,1978,1491,2098,339,"147 Ridley Blvd, North York, ON M5M 3M3, Canada","389 Bedford Park Ave, North York, ON M5M 1J9, Canada"
M5M,5,43.73787675,-79.41635676,43.72370981,-79.41843457,2239,431,1978,1491,2098,339,"147 Ridley Blvd, North York, ON M5M 3M3, Canada","389 Bedford Park Ave, North York, ON M5M 1J9, Canada"
M5M,6,43.73787675,-79.41635676,43.72370981,-79.41843457,2239,431,1978,1491,2098,339,"147 Ridley Blvd, North York, ON M5M 3M3, Canada","389 Bedford Park Ave, North York, ON M5M 1J9, Canada"
M5M,7,43.73787675,-79.41635676,43.72370981,-79.41843457,2239,431,1978,1491,2098,339,"147 Ridley Blvd, North York, ON M5M 3M3, Canada","389 Bedford Park Ave, North York, ON M5M 1J9, Canada"
M5M,8,43.73787675,-79.41635676,43.72370981,-79.41843457,2239,431,1978,1491,2098,339,"147 Ridley Blvd, North York, ON M5M 3M3, Canada","389 Bedford Park Ave, North York, ON M5M 1J9, Canada"
M5M,9,43.73787675,-79.41635676,43.72370981,-79.41843457,2239,431,1978,1491,2098,339,"147 Ridley Blvd, North York, ON M5M 3M3, Canada","389 Bedford Park Ave, North York, ON M5M 1J9, Canada"
M5M,10,43.73787675,-79.41635676,43.72370981,-79.41843457,2239,431,1978,1491,2098,339,"147 Ridley Blvd, North York, ON M5M 3M3, Canada","389 Bedford Park Ave, North York, ON M5M 1J9, Canada"
M5M,11,43.73787675,-79.41635676,43.72370981,-79.41843457,2239,431,1978,1491,2098,339,"147 Ridley Blvd, North York, ON M5M 3M3, Canada","389 Bedford Park Ave, North York, ON M5M 1J9, Canada"
M5M,0,43.72842366,-79.42073075,43.7323913,-79.42472541,736,141,723,531,911,155,"484 St Germain Ave, North York, ON M5M 1X1, Canada","312 Brooke Ave, North York, ON M5M 2L3, Canada"
M5M,1,43.72842366,-79.42073075,43.7323913,-79.42472541,736,141,723,531,911,155,"484 St Germain Ave, North York, ON M5M 1X1, Canada","312 Brooke Ave, North York, ON M5M 2L3, Canada"
M5M,2,43.72842366,-79.42073075,43.7323913,-79.42472541,736,141,723,531,911,155,"484 St Germain Ave, North York, ON M5M 1X1, Canada","312 Brooke Ave, North York, ON M5M 2L3, Canada"
M5M,3,43.72842366,-79.42073075,43.7323913,-79.42472541,736,141,723,531,911,155,"484 St Germain Ave, North York, ON M5M 1X1, Canada","312 Brooke Ave, North York, ON M5M 2L3, Canada"
M5M,4,43.72842366,-79.42073075,43.7323913,-79.42472541,736,141,723,531,911,155,"484 St Germain Ave, North York, ON M5M 1X1, Canada","312 Brooke Ave, North York, ON M5M 2L3, Canada"
M5M,5,43.72842366,-79.42073075,43.7323913,-79.42472541,736,141,723,531,911,155,"484 St Germain Ave, North York, ON M5M 1X1, Canada","312 Brooke Ave, North York, ON M5M 2L3, Canada"
M5M,6,43.72842366,-79.42073075,43.7323913,-79.42472541,736,141,723,531,911,155,"484 St Germain Ave, North York, ON M5M 1X1, Canada","312 Brooke Ave, North York, ON M5M 2L3, Canada"
M5M,7,43.72842366,-79.42073075,43.7323913,-79.42472541,736,141,723,531,911,155,"484 St Germain Ave, North York, ON M5M 1X1, Canada","312 Brooke Ave, North York, ON M5M 2L3, Canada"
M5M,8,43.72842366,-79.42073075,43.7323913,-79.42472541,736,141,723,531,911,155,"484 St Germain Ave, North York, ON M5M 1X1, Canada","312 Brooke Ave, North York, ON M5M 2L3, Canada"
M5M,9,43.72842366,-79.42073075,43.7323913,-79.42472541,736,141,723,531,911,155,"484 St Germain Ave, North York, ON M5M 1X1, Canada","312 Brooke Ave, North York, ON M5M 2L3, Canada"
M5M,10,43.72842366,-79.42073075,43.7323913,-79.42472541,736,141,723,531,911,155,"484 St Germain Ave, North York, ON M5M 1X1, Canada","312 Brooke Ave, North York, ON M5M 2L3, Canada"
M5M,11,43.72842366,-79.42073075,43.7323913,-79.42472541,736,141,723,531,911,155,"484 St Germain Ave, North York, ON M5M 1X1, Canada","312 Brooke Ave, North York, ON M5M 2L3, Canada"
M5M,0,43.72629361,-79.41322341,43.73487303,-79.41003302,1486,259,1326,981,1326,241,"314 Woburn Ave, Toronto, ON M5M 1K9, Canada","49 Joicey Blvd, Toronto, ON M5M 2S8, Canada"
M5M,1,43.72629361,-79.41322341,43.73487303,-79.41003302,1486,259,1326,981,1326,241,"314 Woburn Ave, Toronto, ON M5M 1K9, Canada","49 Joicey Blvd, Toronto, ON M5M 2S8, Canada"
M5M,2,43.72629361,-79.41322341,43.73487303,-79.41003302,1486,259,1326,981,1326,241,"314 Woburn Ave, Toronto, ON M5M 1K9, Canada","49 Joicey Blvd, Toronto, ON M5M 2S8, Canada"
M5M,3,43.72629361,-79.41322341,43.73487303,-79.41003302,1486,259,1326,981,1326,241,"314 Woburn Ave, Toronto, ON M5M 1K9, Canada","49 Joicey Blvd, Toronto, ON M5M 2S8, Canada"
M5M,4,43.72629361,-79.41322341,43.73487303,-79.41003302,1486,259,1326,981,1326,241,"314 Woburn Ave, Toronto, ON M5M 1K9, Canada","49 Joicey Blvd, Toronto, ON M5M 2S8, Canada"
M5M,5,43.72629361,-79.41322341,43.73487303,-79.41003302,1486,259,1326,981,1326,241,"314 Woburn Ave, Toronto, ON M5M 1K9, Canada","49 Joicey Blvd, Toronto, ON M5M 2S8, Canada"
M5M,6,43.72629361,-79.41322341,43.73487303,-79.41003302,1486,259,1326,981,1326,241,"314 Woburn Ave, Toronto, ON M5M 1K9, Canada","49 Joicey Blvd, Toronto, ON M5M 2S8, Canada"
M5M,7,43.72629361,-79.41322341,43.73487303,-79.41003302,1486,259,1326,981,1326,241,"314 Woburn Ave, Toronto, ON M5M 1K9, Canada","49 Joicey Blvd, Toronto, ON M5M 2S8, Canada"
M5M,8,43.72629361,-79.41322341,43.73487303,-79.41003302,1486,259,1326,981,1326,241,"314 Woburn Ave, Toronto, ON M5M 1K9, Canada","49 Joicey Blvd, Toronto, ON M5M 2S8, Canada"
M5M,9,43.72629361,-79.41322341,43.73487303,-79.41003302,1486,259,1326,981,1326,241,"314 Woburn Ave, Toronto, ON M5M 1K9, Canada","49 Joicey Blvd, Toronto, ON M5M 2S8, Canada"
M5M,10,43.72629361,-79.41322341,43.73487303,-79.41003302,1486,259,1326,981,1326,241,"314 Woburn Ave, Toronto, ON M5M 1K9, Canada","49 Joicey Blvd, Toronto, ON M5M 2S8, Canada"
M5M,11,43.72629361,-79.41322341,43.73487303,-79.41003302,1486,259,1326,981,1326,241,"314 Woburn Ave, Toronto, ON M5M 1K9, Canada","49 Joicey Blvd, Toronto, ON M5M 2S8, Canada"
M5M,0,43.73656511,-79.41521556,43.7353196,-79.42627478,962,235,1115,845,962,175,"47 Esgore Dr, North York, ON M5M 3R5, Canada","291 Joicey Blvd, North York, ON M5M 2V8, Canada"
M5M,1,43.73656511,-79.41521556,43.7353196,-79.42627478,962,235,1115,845,962,175,"47 Esgore Dr, North York, ON M5M 3R5, Canada","291 Joicey Blvd, North York, ON M5M 2V8, Canada"
M5M,2,43.73656511,-79.41521556,43.7353196,-79.42627478,962,235,1115,845,962,175,"47 Esgore Dr, North York, ON M5M 3R5, Canada","291 Joicey Blvd, North York, ON M5M 2V8, Canada"
M5M,3,43.73656511,-79.41521556,43.7353196,-79.42627478,962,235,1115,845,962,175,"47 Esgore Dr, North York, ON M5M 3R5, Canada","291 Joicey Blvd, North York, ON M5M 2V8, Canada"
M5M,4,43.73656511,-79.41521556,43.7353196,-79.42627478,962,235,1115,845,962,175,"47 Esgore Dr, North York, ON M5M 3R5, Canada","291 Joicey Blvd, North York, ON M5M 2V8, Canada"
M5M,5,43.73656511,-79.41521556,43.7353196,-79.42627478,962,235,1115,845,962,175,"47 Esgore Dr, North York, ON M5M 3R5, Canada","291 Joicey Blvd, North York, ON M5M 2V8, Canada"
M5M,6,43.73656511,-79.41521556,43.7353196,-79.42627478,962,235,1115,845,962,175,"47 Esgore Dr, North York, ON M5M 3R5, Canada","291 Joicey Blvd, North York, ON M5M 2V8, Canada"
M5M,7,43.73656511,-79.41521556,43.7353196,-79.42627478,962,235,1115,845,962,175,"47 Esgore Dr, North York, ON M5M 3R5, Canada","291 Joicey Blvd, North York, ON M5M 2V8, Canada"
M5M,8,43.73656511,-79.41521556,43.7353196,-79.42627478,962,235,1115,845,962,175,"47 Esgore Dr, North York, ON M5M 3R5, Canada","291 Joicey Blvd, North York, ON M5M 2V8, Canada"
M5M,9,43.73656511,-79.41521556,43.7353196,-79.42627478,962,235,1115,845,962,175,"47 Esgore Dr, North York, ON M5M 3R5, Canada","291 Joicey Blvd, North York, ON M5M 2V8, Canada"
M5M,10,43.73656511,-79.41521556,43.7353196,-79.42627478,962,235,1115,845,962,175,"47 Esgore Dr, North York, ON M5M 3R5, Canada","291 Joicey Blvd, North York, ON M5M 2V8, Canada"
M5M,11,43.73656511,-79.41521556,43.7353196,-79.42627478,962,235,1115,845,962,175,"47 Esgore Dr, North York, ON M5M 3R5, Canada","291 Joicey Blvd, North York, ON M5M 2V8, Canada"
M5M,0,43.73546836,-79.4069115,43.73504236,-79.42045782,1307,305,1350,1041,1353,285,"42 McNairn Ave, Toronto, ON M5M 2H5, Canada","1980 Avenue Rd, North York, ON M5M 4A4, Canada"
M5M,1,43.73546836,-79.4069115,43.73504236,-79.42045782,1307,305,1350,1041,1353,285,"42 McNairn Ave, Toronto, ON M5M 2H5, Canada","1980 Avenue Rd, North York, ON M5M 4A4, Canada"
M5M,2,43.73546836,-79.4069115,43.73504236,-79.42045782,1307,305,1350,1041,1353,285,"42 McNairn Ave, Toronto, ON M5M 2H5, Canada","1980 Avenue Rd, North York, ON M5M 4A4, Canada"
M5M,3,43.73546836,-79.4069115,43.73504236,-79.42045782,1307,305,1350,1041,1353,285,"42 McNairn Ave, Toronto, ON M5M 2H5, Canada","1980 Avenue Rd, North York, ON M5M 4A4, Canada"
M5M,4,43.73546836,-79.4069115,43.73504236,-79.42045782,1307,305,1350,1041,1353,285,"42 McNairn Ave, Toronto, ON M5M 2H5, Canada","1980 Avenue Rd, North York, ON M5M 4A4, Canada"
M5M,5,43.73546836,-79.4069115,43.73504236,-79.42045782,1307,305,1350,1041,1353,285,"42 McNairn Ave, Toronto, ON M5M 2H5, Canada","1980 Avenue Rd, North York, ON M5M 4A4, Canada"
M5M,6,43.73546836,-79.4069115,43.73504236,-79.42045782,1307,305,1350,1041,1353,285,"42 McNairn Ave, Toronto, ON M5M 2H5, Canada","1980 Avenue Rd, North York, ON M5M 4A4, Canada"
M5M,7,43.73546836,-79.4069115,43.73504236,-79.42045782,1307,305,1350,1041,1353,285,"42 McNairn Ave, Toronto, ON M5M 2H5, Canada","1980 Avenue Rd, North York, ON M5M 4A4, Canada"
M5M,8,43.73546836,-79.4069115,43.73504236,-79.42045782,1307,305,1350,1041,1353,285,"42 McNairn Ave, Toronto, ON M5M 2H5, Canada","1980 Avenue Rd, North York, ON M5M 4A4, Canada"
M5M,9,43.73546836,-79.4069115,43.73504236,-79.42045782,1307,305,1350,1041,1353,285,"42 McNairn Ave, Toronto, ON M5M 2H5, Canada","1980 Avenue Rd, North York, ON M5M 4A4, Canada"
M5M,10,43.73546836,-79.4069115,43.73504236,-79.42045782,1307,305,1350,1041,1353,285,"42 McNairn Ave, Toronto, ON M5M 2H5, Canada","1980 Avenue Rd, North York, ON M5M 4A4, Canada"
M5M,11,43.73546836,-79.4069115,43.73504236,-79.42045782,1307,305,1350,1041,1353,285,"42 McNairn Ave, Toronto, ON M5M 2H5, Canada","1980 Avenue Rd, North York, ON M5M 4A4, Canada"
M5M,0,43.73400386,-79.41708004,43.72367945,-79.41653319,1450,301,1332,1019,1385,235,"406 Elm Rd, North York, ON M5M 3W5, Canada","1574A Avenue Rd, North York, ON M5M 4M2, Canada"
M5M,1,43.73400386,-79.41708004,43.72367945,-79.41653319,1450,301,1332,1019,1385,235,"406 Elm Rd, North York, ON M5M 3W5, Canada","1574A Avenue Rd, North York, ON M5M 4M2, Canada"
M5M,2,43.73400386,-79.41708004,43.72367945,-79.41653319,1450,301,1332,1019,1385,235,"406 Elm Rd, North York, ON M5M 3W5, Canada","1574A Avenue Rd, North York, ON M5M 4M2, Canada"
M5M,3,43.73400386,-79.41708004,43.72367945,-79.41653319,1450,301,1332,1019,1385,235,"406 Elm Rd, North York, ON M5M 3W5, Canada","1574A Avenue Rd, North York, ON M5M 4M2, Canada"
M5M,4,43.73400386,-79.41708004,43.72367945,-79.41653319,1450,301,1332,1019,1385,235,"406 Elm Rd, North York, ON M5M 3W5, Canada","1574A Avenue Rd, North York, ON M5M 4M2, Canada"
M5M,5,43.73400386,-79.41708004,43.72367945,-79.41653319,1450,301,1332,1019,1385,235,"406 Elm Rd, North York, ON M5M 3W5, Canada","1574A Avenue Rd, North York, ON M5M 4M2, Canada"
M5M,6,43.73400386,-79.41708004,43.72367945,-79.41653319,1450,301,1332,1019,1385,235,"406 Elm Rd, North York, ON M5M 3W5, Canada","1574A Avenue Rd, North York, ON M5M 4M2, Canada"
M5M,7,43.73400386,-79.41708004,43.72367945,-79.41653319,1450,301,1332,1019,1385,235,"406 Elm Rd, North York, ON M5M 3W5, Canada","1574A Avenue Rd, North York, ON M5M 4M2, Canada"
M5M,8,43.73400386,-79.41708004,43.72367945,-79.41653319,1450,301,1332,1019,1385,235,"406 Elm Rd, North York, ON M5M 3W5, Canada","1574A Avenue Rd, North York, ON M5M 4M2, Canada"
M5M,9,43.73400386,-79.41708004,43.72367945,-79.41653319,1450,301,1332,1019,1385,235,"406 Elm Rd, North York, ON M5M 3W5, Canada","1574A Avenue Rd, North York, ON M5M 4M2, Canada"
M5M,10,43.73400386,-79.41708004,43.72367945,-79.41653319,1450,301,1332,1019,1385,235,"406 Elm Rd, North York, ON M5M 3W5, Canada","1574A Avenue Rd, North York, ON M5M 4M2, Canada"
M5M,11,43.73400386,-79.41708004,43.72367945,-79.41653319,1450,301,1332,1019,1385,235,"406 Elm Rd, North York, ON M5M 3W5, Canada","1574A Avenue Rd, North York, ON M5M 4M2, Canada"
M5M,0,43.73036608,-79.40863517,43.73967292,-79.41384108,1601,279,1344,998,1839,300,"140 Fairlawn Ave, Toronto, ON M5M 1S8, Canada","178 Yonge Blvd, North York, ON M5M 3H6, Canada"
M5M,1,43.73036608,-79.40863517,43.73967292,-79.41384108,1601,279,1344,998,1839,300,"140 Fairlawn Ave, Toronto, ON M5M 1S8, Canada","178 Yonge Blvd, North York, ON M5M 3H6, Canada"
M5M,2,43.73036608,-79.40863517,43.73967292,-79.41384108,1601,279,1344,998,1839,300,"140 Fairlawn Ave, Toronto, ON M5M 1S8, Canada","178 Yonge Blvd, North York, ON M5M 3H6, Canada"
M5M,3,43.73036608,-79.40863517,43.73967292,-79.41384108,1601,279,1344,998,1839,300,"140 Fairlawn Ave, Toronto, ON M5M 1S8, Canada","178 Yonge Blvd, North York, ON M5M 3H6, Canada"
M5M,4,43.73036608,-79.40863517,43.73967292,-79.41384108,1601,279,1344,998,1839,300,"140 Fairlawn Ave, Toronto, ON M5M 1S8, Canada","178 Yonge Blvd, North York, ON M5M 3H6, Canada"
M5M,5,43.73036608,-79.40863517,43.73967292,-79.41384108,1601,279,1344,998,1839,300,"140 Fairlawn Ave, Toronto, ON M5M 1S8, Canada","178 Yonge Blvd, North York, ON M5M 3H6, Canada"
M5M,6,43.73036608,-79.40863517,43.73967292,-79.41384108,1601,279,1344,998,1839,300,"140 Fairlawn Ave, Toronto, ON M5M 1S8, Canada","178 Yonge Blvd, North York, ON M5M 3H6, Canada"
M5M,7,43.73036608,-79.40863517,43.73967292,-79.41384108,1601,279,1344,998,1839,300,"140 Fairlawn Ave, Toronto, ON M5M 1S8, Canada","178 Yonge Blvd, North York, ON M5M 3H6, Canada"
M5M,8,43.73036608,-79.40863517,43.73967292,-79.41384108,1601,279,1344,998,1839,300,"140 Fairlawn Ave, Toronto, ON M5M 1S8, Canada","178 Yonge Blvd, North York, ON M5M 3H6, Canada"
M5M,9,43.73036608,-79.40863517,43.73967292,-79.41384108,1601,279,1344,998,1839,300,"140 Fairlawn Ave, Toronto, ON M5M 1S8, Canada","178 Yonge Blvd, North York, ON M5M 3H6, Canada"
M5M,10,43.73036608,-79.40863517,43.73967292,-79.41384108,1601,279,1344,998,1839,300,"140 Fairlawn Ave, Toronto, ON M5M 1S8, Canada","178 Yonge Blvd, North York, ON M5M 3H6, Canada"
M5M,11,43.73036608,-79.40863517,43.73967292,-79.41384108,1601,279,1344,998,1839,300,"140 Fairlawn Ave, Toronto, ON M5M 1S8, Canada","178 Yonge Blvd, North York, ON M5M 3H6, Canada"
M5M,0,43.73125044,-79.42644667,43.72648832,-79.41708003,1308,265,1328,988,1372,240,"11 Kereven St, North York, ON M5M 4J9, Canada","1661 Avenue Rd, North York, ON M5M 3Y2, Canada"
M5M,1,43.73125044,-79.42644667,43.72648832,-79.41708003,1308,265,1328,988,1372,240,"11 Kereven St, North York, ON M5M 4J9, Canada","1661 Avenue Rd, North York, ON M5M 3Y2, Canada"
M5M,2,43.73125044,-79.42644667,43.72648832,-79.41708003,1308,265,1328,988,1372,240,"11 Kereven St, North York, ON M5M 4J9, Canada","1661 Avenue Rd, North York, ON M5M 3Y2, Canada"
M5M,3,43.73125044,-79.42644667,43.72648832,-79.41708003,1308,265,1328,988,1372,240,"11 Kereven St, North York, ON M5M 4J9, Canada","1661 Avenue Rd, North York, ON M5M 3Y2, Canada"
M5M,4,43.73125044,-79.42644667,43.72648832,-79.41708003,1308,265,1328,988,1372,240,"11 Kereven St, North York, ON M5M 4J9, Canada","1661 Avenue Rd, North York, ON M5M 3Y2, Canada"
M5M,5,43.73125044,-79.42644667,43.72648832,-79.41708003,1308,265,1328,988,1372,240,"11 Kereven St, North York, ON M5M 4J9, Canada","1661 Avenue Rd, North York, ON M5M 3Y2, Canada"
M5M,6,43.73125044,-79.42644667,43.72648832,-79.41708003,1308,265,1328,988,1372,240,"11 Kereven St, North York, ON M5M 4J9, Canada","1661 Avenue Rd, North York, ON M5M 3Y2, Canada"
M5M,7,43.73125044,-79.42644667,43.72648832,-79.41708003,1308,265,1328,988,1372,240,"11 Kereven St, North York, ON M5M 4J9, Canada","1661 Avenue Rd, North York, ON M5M 3Y2, Canada"
M5M,8,43.73125044,-79.42644667,43.72648832,-79.41708003,1308,265,1328,988,1372,240,"11 Kereven St, North York, ON M5M 4J9, Canada","1661 Avenue Rd, North York, ON M5M 3Y2, Canada"
M5M,9,43.73125044,-79.42644667,43.72648832,-79.41708003,1308,265,1328,988,1372,240,"11 Kereven St, North York, ON M5M 4J9, Canada","1661 Avenue Rd, North York, ON M5M 3Y2, Canada"
M5M,10,43.73125044,-79.42644667,43.72648832,-79.41708003,1308,265,1328,988,1372,240,"11 Kereven St, North York, ON M5M 4J9, Canada","1661 Avenue Rd, North York, ON M5M 3Y2, Canada"
M5M,11,43.73125044,-79.42644667,43.72648832,-79.41708003,1308,265,1328,988,1372,240,"11 Kereven St, North York, ON M5M 4J9, Canada","1661 Avenue Rd, North York, ON M5M 3Y2, Canada"
M4R,0,43.71453354,-79.39658205,43.71184307,-79.40709839,913,265,913,699,913,179,"60 Sherwood Ave, Toronto, ON M4P 2A7, Canada","229 Briar Hill Ave, Toronto, ON M4R 1J1, Canada"
M4R,1,43.71453354,-79.39658205,43.71184307,-79.40709839,913,265,913,699,913,179,"60 Sherwood Ave, Toronto, ON M4P 2A7, Canada","229 Briar Hill Ave, Toronto, ON M4R 1J1, Canada"
M4R,2,43.71453354,-79.39658205,43.71184307,-79.40709839,913,265,913,699,913,179,"60 Sherwood Ave, Toronto, ON M4P 2A7, Canada","229 Briar Hill Ave, Toronto, ON M4R 1J1, Canada"
M4R,3,43.71453354,-79.39658205,43.71184307,-79.40709839,913,265,913,699,913,179,"60 Sherwood Ave, Toronto, ON M4P 2A7, Canada","229 Briar Hill Ave, Toronto, ON M4R 1J1, Canada"
M4R,4,43.71453354,-79.39658205,43.71184307,-79.40709839,913,265,913,699,913,179,"60 Sherwood Ave, Toronto, ON M4P 2A7, Canada","229 Briar Hill Ave, Toronto, ON M4R 1J1, Canada"
M4R,5,43.71453354,-79.39658205,43.71184307,-79.40709839,913,265,913,699,913,179,"60 Sherwood Ave, Toronto, ON M4P 2A7, Canada","229 Briar Hill Ave, Toronto, ON M4R 1J1, Canada"
M4R,6,43.71453354,-79.39658205,43.71184307,-79.40709839,913,265,913,699,913,179,"60 Sherwood Ave, Toronto, ON M4P 2A7, Canada","229 Briar Hill Ave, Toronto, ON M4R 1J1, Canada"
M4R,7,43.71453354,-79.39658205,43.71184307,-79.40709839,913,265,913,699,913,179,"60 Sherwood Ave, Toronto, ON M4P 2A7, Canada","229 Briar Hill Ave, Toronto, ON M4R 1J1, Canada"
M4R,8,43.71453354,-79.39658205,43.71184307,-79.40709839,913,265,913,699,913,179,"60 Sherwood Ave, Toronto, ON M4P 2A7, Canada","229 Briar Hill Ave, Toronto, ON M4R 1J1, Canada"
M4R,9,43.71453354,-79.39658205,43.71184307,-79.40709839,913,265,913,699,913,179,"60 Sherwood Ave, Toronto, ON M4P 2A7, Canada","229 Briar Hill Ave, Toronto, ON M4R 1J1, Canada"
